-21.1790275433, 8.32526698573, 4.69513686138, 
1.66671732805, -11.0303341749, 3.36192457557, 
5.8729836674, -11.2028395687, 21.3671976079, 
18.5746204038, 31.2375230295, -2.76273612717, 
-5.40946667891, 14.4954559835, -17.6593929962, 
-8.45923839059, 15.0607939041, 14.8888527657, 
6.27278284543, -12.2121787541, -19.6176794871, 
-13.698955612, -3.43125099991, 18.851802674, 
12.7376127438, 4.49692024641, 13.8108434723, 
0.243264940416, 3.32696997772, 9.09478654102, 
6.16833190349, 15.8806932952, -30.1184273362, 
-7.99745743926, 2.03896580769, 5.43593706294, 
2.64136941235, 1.17643939707, 0.0408391732631, 
-3.71221464245, -27.8247999916, 21.3876672948, 
-2.49918256911, 32.6951517325, 9.50061063046, 
-2.54142268832, 1.87985649793, -8.70058910808, 
-22.5390519621, 24.0552588882, 10.2339971623, 
-1.34053521228, -7.83006484086, -6.26508211431, 
-7.06813863682, -11.0562358873, 33.1248062364, 
2.99403730739, 21.3600781034, 25.8908720434, 
5.26928164523, -29.1470670698, -22.4032864808, 
-23.8085775351, -19.1982525079, 19.9364977129, 
-35.2042855019, -0.0351932342348, -5.52644967862, 
5.29467411068, -1.37851723811, -8.51965097912, 
20.2866556486, 17.7961350526, 20.0314399772, 
4.63767610072, -23.8013559062, -6.3120225674, 
-5.48321948349, -0.954468509097, -22.4643022662, 
24.4588457234, -10.0735581019, -23.653021762, 
5.33378486603, -4.23185435295, -35.5837633204, 
34.4023986348, -10.6482044077, -2.77478197639, 
18.4739817552, -15.3346092829, -8.38897826343, 
19.3112073441, -30.5791986386, 1.67813324439, 
-22.065226025, 31.1452600196, -14.138669714, 
-13.4097519319, -16.2694289689, -28.1316438881, 
31.1154873783, 0.562925243528, 15.4080343384, 
12.6327959949, 17.5662320277, -11.8169387443, 
-9.31282474932, -9.83504756667, 3.35182171026, 
-2.33713671802, -5.04877224745, 9.34928237433, 
-7.98165266161, 20.5929931517, -2.09252209719, 
-7.48048292681, -35.1873684477, -0.389553271157, 
-6.44633469639, 5.97582801952, -2.36137086278, 
-20.237731107, 4.74322791748, -27.9353402935, 
-24.3571880449, 30.6343343134, -19.2462068732, 
9.56704648013, 20.5901957431, 6.98420245497, 
-30.8908439111, 2.15079890174, 17.2116482579, 
0.899955116795, 3.88581739821, 25.6425181722, 
5.80058569737, -21.4048730544, 9.11075245788, 
-19.659352151, -5.57748565007, -12.589558313, 
12.8305353385, 3.47066552343, -19.7749767645, 
-0.777075241775, 9.75458353971, 2.84574945103, 
20.4071996428, -10.1698841862, 8.11922487406, 
7.2859519033, -7.12866310981, -2.21604970856, 
-20.6364471182, 10.9298420529, -10.8312463144, 
7.83390980291, 6.99142335555, 4.33009999384, 
-9.84740611155, -2.55090777851, -5.07625018298, 
20.3718270707, -21.1836812998, 21.7140423472, 
28.0121424101, 15.5092764078, 3.03958470478, 
17.1574614741, -0.0829627292242, 31.4149624084, 
6.80631747806, -3.29672681043, 6.30953354867, 
-15.9810116122, 10.9234528586, 29.7458666626, 
-3.30383223611, -3.46384037308, 0.653027194344, 
-9.28270128463, -18.4548483466, -11.5796755712, 
4.30836587626, 7.60049188397, -5.29223705079, 
-25.9852437062, -23.1179444735, -8.06606249553, 
1.47605034481, 30.1610323473, -12.6449958068, 
29.4019797259, 11.5500592926, -18.0784193626, 
-12.3466866267, -19.8754128336, 6.83162670249, 
-22.6452740154, -9.17460142578, 4.25663885299, 
12.6171685603, 0.944716781913, -1.71467734023, 
22.7599700954, 2.2837670874, -4.923402424, 
